x,celltype
32:39:33:06,BR_InNeu_CGE
32:39:76:02,FC_ExNeu_L23
32:39:80:02,FC_ExNeu_L5
32:40:19:01,FC_ExNeu_L23
32:40:46:03,BR_InNeu_CGE
32:41:17:06,BR_InNeu_CGE
32:41:36:04,HC_ExNeu_CA1
32:41:85:02,FC_ExNeu_L5
32:42:20:02,FC_ExNeu_L23
32:42:68:05,HC_ExNeu_DG
32:42:84:02,FC_ExNeu_L23
32:43:04:06,HC_ExNeu_DG
32:43:23:03,FC_ExNeu_L5
32:43:27:01,FC_ExNeu_CT
32:43:48:06,HC_ExNeu_CA23
32:43:83:05,HC_ExNeu_DG
32:43:93:01,BR_InNeu_Pvalb
32:44:02:04,HC_ExNeu_DG
32:44:05:04,BR_NonNeu_Oligo_MOL
32:44:58:03,FC_ExNeu_CT
32:44:93:02,FC_ExNeu_L23
32:45:15:02,FC_ExNeu_CT
32:45:21:01,FC_ExNeu_CT
32:45:24:04,BR_InNeu_CGE
32:45:49:01,BR_InNeu_CGE
32:45:63:01,FC_ExNeu_CT
32:45:68:01,FC_ExNeu_L5
32:46:20:05,BR_NonNeu_Astro_Myoc
32:46:68:02,FC_ExNeu_L23
32:47:22:04,HC_ExNeu_DG
32:47:30:06,HC_ExNeu_CA1
32:47:56:06,BR_NonNeu_Microglia
32:47:85:03,FC_ExNeu_L23
32:48:20:05,HC_ExNeu_DG
32:48:20:06,HC_ExNeu_Subiculum
32:48:23:03,FC_ExNeu_PT
32:48:45:04,HC_ExNeu_CA1
32:48:53:03,FC_ExNeu_L23
32:48:57:01,FC_ExNeu_L23
32:49:06:03,FC_ExNeu_L5
32:49:10:01,FC_ExNeu_L23
32:49:25:01,BR_NonNeu_Microglia
32:49:49:03,FC_ExNeu_PT
32:49:85:01,FC_ExNeu_L5
32:50:28:02,FC_ExNeu_L5
32:50:31:01,FC_ExNeu_L23
32:50:49:03,FC_ExNeu_L23
32:50:74:01,FC_ExNeu_L5
32:50:86:04,HC_ExNeu_DG
32:51:21:05,BR_NonNeu_Astro_Myoc
32:51:75:04,HC_ExNeu_CA23
32:52:02:05,BR_NonNeu_Microglia
32:52:47:02,FC_ExNeu_Claustrum
32:52:75:03,FC_ExNeu_L5
32:52:88:02,FC_ExNeu_CT
32:53:37:01,BR_NonNeu_Astro_Myoc
32:53:53:01,BR_InNeu_CGE
32:54:19:05,HC_ExNeu_DG
32:54:22:06,HC_ExNeu_DG
32:54:27:03,FC_ExNeu_L5
32:54:37:03,BR_InNeu_Pvalb
32:54:61:01,FC_ExNeu_L23
32:54:94:03,FC_ExNeu_L4
32:55:21:01,FC_ExNeu_Claustrum
32:55:22:05,HC_ExNeu_DG
32:55:61:02,BR_InNeu_Pvalb
32:55:66:05,HC_ExNeu_CA23
32:55:81:02,FC_ExNeu_CT
32:55:86:01,FC_ExNeu_CT
32:55:90:04,BR_NonNeu_Astro_Myoc
32:56:05:02,BR_InNeu_CGE
32:56:10:05,BR_NonNeu_Astro_Myoc
32:56:25:05,HC_ExNeu_CA23
32:56:57:04,HC_ExNeu_CA23
32:56:74:05,BR_InNeu_CGE
32:56:80:01,BR_InNeu_Pvalb
32:56:92:06,HC_ExNeu_DG
32:56:93:03,FC_ExNeu_L5
32:57:74:02,FC_ExNeu_L23
32:58:32:04,HC_ExNeu_DG
32:58:46:01,FC_ExNeu_L23
32:58:76:01,BR_NonNeu_Endothelial
32:58:90:05,HC_ExNeu_DG
32:58:94:01,FC_ExNeu_L23
32:59:16:05,HC_ExNeu_CA1
32:59:26:05,HC_ExNeu_DG
32:59:70:03,FC_ExNeu_L23
32:59:85:01,FC_ExNeu_L5
32:59:86:03,FC_ExNeu_L23
32:60:28:05,BR_InNeu_Pvalb
32:60:48:05,HC_ExNeu_CA23
32:60:70:04,HC_ExNeu_DG
32:61:37:04,BR_NonNeu_Astro_Myoc
32:61:45:06,HC_ExNeu_DG
32:61:62:03,FC_ExNeu_L23
32:61:71:02,FC_ExNeu_L23
32:61:75:04,HC_ExNeu_CA23
32:61:76:02,FC_ExNeu_L5
32:61:79:02,FC_ExNeu_Claustrum
32:61:86:01,FC_ExNeu_NP
32:61:92:01,FC_ExNeu_L23
32:62:58:01,FC_ExNeu_L5
32:62:61:02,FC_ExNeu_L23
32:62:77:04,BR_NonNeu_Microglia
32:62:80:01,FC_ExNeu_L23
32:63:48:05,HC_ExNeu_CA1
32:63:55:06,HC_ExNeu_CA1
32:63:63:01,FC_ExNeu_L4
32:63:70:01,FC_ExNeu_CT
32:63:70:02,FC_ExNeu_L5
32:63:71:01,FC_ExNeu_L4
32:64:30:04,BR_NonNeu_Microglia
32:64:70:06,BR_NonNeu_Astro_Myoc
32:64:86:03,FC_ExNeu_L23
32:65:25:02,FC_ExNeu_Claustrum
32:65:46:05,HC_ExNeu_CA23
32:65:61:02,FC_ExNeu_L5
32:66:62:04,HC_ExNeu_DG
32:66:74:05,BR_NonNeu_Oligo_MOL
32:67:02:02,FC_ExNeu_CT
32:67:15:01,FC_ExNeu_L23
32:68:49:02,FC_ExNeu_Claustrum
32:68:74:03,FC_ExNeu_L23
32:68:93:04,HC_ExNeu_DG
32:69:24:01,BR_NonNeu_Astro_Myoc
32:69:50:05,HC_ExNeu_CA23
32:69:62:03,FC_ExNeu_L5
32:70:23:02,FC_ExNeu_CT
32:70:27:01,FC_ExNeu_L5
32:70:27:06,HC_ExNeu_CA1
32:70:33:02,BR_InNeu_CGE
32:70:36:01,BR_NonNeu_Endothelial
32:70:37:03,FC_ExNeu_L4
32:70:48:02,BR_InNeu_CGE
32:70:59:03,BR_NonNeu_Oligo_MOL
32:70:61:05,HC_ExNeu_DG
32:70:84:02,FC_ExNeu_L23
32:71:08:01,FC_ExNeu_L23
32:71:15:01,FC_ExNeu_L5
32:71:44:02,FC_ExNeu_L23
32:71:45:04,HC_ExNeu_DG
32:71:81:05,HC_ExNeu_DG
32:72:17:01,FC_ExNeu_L4
32:72:33:05,BR_NonNeu_Endothelial
32:72:45:01,BR_InNeu_Pvalb
32:72:48:02,FC_ExNeu_L5
32:73:20:03,FC_ExNeu_L23
32:73:61:01,FC_ExNeu_L23
32:74:23:01,FC_ExNeu_L5
32:74:45:04,HC_ExNeu_DG
32:74:56:03,FC_ExNeu_Claustrum
32:74:69:01,FC_ExNeu_Claustrum
32:74:86:03,FC_ExNeu_L5
32:75:06:01,FC_ExNeu_L23
32:75:19:05,HC_ExNeu_DG
32:75:80:02,FC_ExNeu_L5
32:76:27:02,FC_ExNeu_L5
32:76:30:02,FC_ExNeu_Claustrum
32:76:48:05,HC_ExNeu_CA1
32:76:86:02,FC_ExNeu_L5
32:77:06:01,BR_InNeu_Pvalb
32:77:78:06,HC_ExNeu_CA23
32:78:33:02,FC_ExNeu_L5
32:78:36:04,BR_InNeu_Pvalb
32:78:45:02,BR_InNeu_Pvalb
32:78:48:03,FC_ExNeu_L5
32:78:48:05,HC_ExNeu_CA23
32:78:70:02,FC_ExNeu_L23
32:78:93:01,BR_NonNeu_Oligo_MOL
32:79:15:01,FC_ExNeu_CT
32:79:24:01,FC_ExNeu_L23
32:80:50:03,FC_ExNeu_L23
32:80:84:04,HC_ExNeu_CA1
32:81:22:02,FC_ExNeu_L5
32:81:25:06,HC_ExNeu_DG
32:81:43:05,HC_ExNeu_CA23
32:81:65:03,FC_ExNeu_L23
32:81:69:02,FC_ExNeu_L23
32:82:27:05,HC_ExNeu_DG
32:82:37:01,BR_InNeu_Sst
32:83:08:03,FC_ExNeu_L23
32:83:28:03,FC_ExNeu_Claustrum
32:83:56:01,FC_ExNeu_L4
32:83:69:02,FC_ExNeu_Claustrum
32:83:74:05,HC_ExNeu_CA1
32:83:92:04,HC_ExNeu_DG
32:84:19:05,HC_ExNeu_CA1
32:84:27:01,FC_ExNeu_L4
32:84:38:05,HC_ExNeu_CA23
32:84:46:01,FC_ExNeu_L4
32:84:75:04,HC_ExNeu_DG
32:84:77:04,HC_ExNeu_DG
32:84:93:02,BR_NonNeu_Microglia
32:85:23:01,FC_ExNeu_L23
32:85:45:03,FC_ExNeu_CT
32:85:68:01,FC_ExNeu_L23
32:85:79:01,FC_ExNeu_L23
32:85:83:02,BR_InNeu_Sst
32:86:17:04,HC_ExNeu_DG
32:86:36:06,HC_ExNeu_DG
32:86:70:01,FC_ExNeu_CT
32:87:12:03,FC_ExNeu_Claustrum
32:87:15:03,FC_ExNeu_L23
32:87:44:01,FC_ExNeu_L4
32:87:61:02,FC_ExNeu_L4
32:88:10:03,FC_ExNeu_PT
32:88:16:02,FC_ExNeu_Claustrum
32:88:27:01,FC_ExNeu_PT
32:88:30:05,HC_ExNeu_CA1
32:88:80:02,FC_ExNeu_L4
32:89:04:05,BR_NonNeu_Astro_Myoc
32:89:30:02,BR_NonNeu_Endothelial
32:89:32:01,FC_ExNeu_L5
32:89:46:03,FC_ExNeu_L23
32:89:68:02,FC_ExNeu_L23
32:89:70:02,FC_ExNeu_Claustrum
32:89:74:02,FC_ExNeu_L23
32:90:51:05,HC_ExNeu_CA1
32:90:56:05,BR_InNeu_CGE
32:91:02:03,FC_ExNeu_L23
32:91:21:03,FC_ExNeu_L23
32:91:31:03,FC_ExNeu_Claustrum
32:91:49:02,FC_ExNeu_L23
32:91:49:04,HC_ExNeu_DG
32:91:50:03,BR_InNeu_Pvalb
32:91:55:02,BR_InNeu_Pvalb
32:91:58:02,FC_ExNeu_L23
32:91:70:02,FC_ExNeu_L23
32:92:02:01,FC_ExNeu_L23
32:92:79:03,FC_ExNeu_PT
32:92:81:04,BR_InNeu_CGE
32:93:33:05,HC_ExNeu_CA23
32:93:36:02,BR_InNeu_CGE
32:93:49:01,FC_ExNeu_L5
32:93:53:06,HC_ExNeu_DG
32:93:55:05,BR_InNeu_CGE
32:93:90:04,HC_ExNeu_CA1
32:94:27:01,BR_InNeu_CGE
32:94:45:02,FC_ExNeu_L4
32:94:49:01,FC_ExNeu_Claustrum
32:94:65:01,BR_NonNeu_Astro_Myoc
32:94:84:01,BR_InNeu_Sst
32:95:03:05,HC_ExNeu_CA23
32:95:21:04,HC_ExNeu_CA1
32:95:50:02,FC_ExNeu_PT
32:95:76:06,HC_ExNeu_CA1
32:96:21:01,FC_ExNeu_L4
32:96:26:06,BR_NonNeu_OPC
32:96:68:06,HC_ExNeu_CA1
